CustomerID,Attrition_Flag,Customer_Age,Age Category,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Number of Products,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Credit Limit Category,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Utilization ratio category
714791208,Existing Customer,47,>45,F,4,Unknown,Divorced,Less than $40K,Blue,41,6,5,3,3482,<5000,2114,1368,0.508,1039,24,0.263,0.607,Fair
772426383,Existing Customer,50,>45,F,4,Uneducated,Married,$40K - $60K,Blue,40,5,2,3,3065,<5000,1570,1495,1.077,1130,28,1.333,0.512,Good
710975883,Existing Customer,51,>45,F,3,Uneducated,Married,Less than $40K,Blue,43,3,1,2,2185,<5000,1761,424,0.682,1645,30,0.429,0.806,Poor
714264408,Existing Customer,47,>45,F,3,Uneducated,Married,Less than $40K,Blue,36,4,1,0,1611,<5000,746,865,0.993,1413,29,0.706,0.463,Good
715827858,Existing Customer,58,>45,F,4,Uneducated,Married,Less than $40K,Blue,47,3,3,3,2822,<5000,2173,649,1.456,1218,23,2.286,0.77,Fair
713741358,Attrited Customer,46,>45,M,5,Graduate,Single,$80K - $120K,Blue,33,6,3,3,32975,>30000,2517,30458,0.658,597,17,0.7,0.076,Exceptional
709531908,Existing Customer,53,>45,M,3,High School,Married,$60K - $80K,Blue,47,5,2,2,1438.3,<5000,0,1438.3,0.776,2184,53,0.828,0,Exceptional
716493408,Existing Customer,45,35-45,F,4,Uneducated,Divorced,Unknown,Blue,36,4,3,3,15875,15000-20000,1719,14156,0.86,1592,37,1.467,0.108,Exceptional
714141108,Existing Customer,52,>45,F,1,High School,Married,Less than $40K,Blue,45,6,3,3,6703,5000-10000,893,5810,0.567,1388,28,0.75,0.133,Exceptional
708953883,Attrited Customer,53,>45,M,2,Unknown,Married,$80K - $120K,Blue,36,2,2,1,3212,<5000,0,3212,0.713,757,20,0.25,0,Exceptional
712608783,Existing Customer,50,>45,M,2,High School,Married,$80K - $120K,Silver,45,3,1,3,34516,>30000,1260,33256,0.588,1504,34,0.789,0.037,Exceptional
820353558,Existing Customer,41,35-45,F,3,High School,Married,$40K - $60K,Blue,36,4,1,2,9797,5000-10000,1434,8363,0.644,1503,34,0.478,0.146,Exceptional
714964758,Existing Customer,45,35-45,F,5,Graduate,Divorced,$40K - $60K,Blue,36,5,2,2,10400,10000-15000,1777,8623,0.791,1105,28,0.867,0.171,Exceptional
716264358,Existing Customer,53,>45,M,3,Uneducated,Married,$80K - $120K,Blue,42,2,1,2,26792,25000-30000,1836,24956,1.432,2398,47,0.88,0.069,Exceptional
717296808,Existing Customer,67,>45,F,1,Graduate,Married,Less than $40K,Blue,56,4,3,2,3006,<5000,2517,489,2.053,1661,32,1,0.837,Poor
712977183,Existing Customer,57,>45,F,2,Uneducated,Single,$40K - $60K,Silver,36,6,3,0,19482,15000-20000,1072,18410,0.706,1421,22,1.444,0.055,Exceptional
710829108,Existing Customer,59,>45,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,2,3,3356,<5000,985,2371,0.35,999,28,0.556,0.294,Very Good
779562633,Existing Customer,45,35-45,M,2,Uneducated,Married,$40K - $60K,Blue,34,3,2,1,5771,5000-10000,2248,3523,1.791,1387,18,0.8,0.39,Very Good
715315833,Existing Customer,51,>45,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,11106,10000-15000,2107,8999,0.948,1243,24,1,0.19,Exceptional
815500983,Existing Customer,59,>45,F,1,Uneducated,Married,Less than $40K,Blue,54,5,3,0,2890,<5000,2001,889,1.334,1860,36,1,0.692,Fair
719360583,Existing Customer,53,>45,M,1,Graduate,Married,$60K - $80K,Blue,45,6,2,2,3380,<5000,1701,1679,0.747,1502,25,1.273,0.503,Good
709701558,Existing Customer,47,>45,M,3,Graduate,Married,$60K - $80K,Blue,36,2,1,2,21331,20000-25000,1251,20080,0.949,1460,50,1.083,0.059,Exceptional
721148358,Existing Customer,49,>45,F,3,Uneducated,Single,Unknown,Blue,38,6,2,1,12860,10000-15000,0,12860,0.646,1348,27,0.286,0,Exceptional
779862408,Existing Customer,49,>45,M,3,Post-Graduate,Single,$80K - $120K,Blue,33,3,1,0,6278,5000-10000,462,5816,1.161,1087,33,0.941,0.074,Exceptional
812627208,Existing Customer,60,>45,F,0,College,Single,Less than $40K,Blue,55,5,1,3,1438.3,<5000,738,700.3,0.782,1226,33,0.571,0.513,Good
711033408,Existing Customer,50,>45,F,2,High School,Married,Less than $40K,Blue,36,5,1,2,9355,5000-10000,1626,7729,0.701,1230,28,0.867,0.174,Exceptional
779956608,Existing Customer,41,35-45,F,2,Post-Graduate,Married,Unknown,Blue,31,6,1,3,20758,20000-25000,0,20758,0.688,1555,32,0.684,0,Exceptional
780376683,Existing Customer,57,>45,M,1,Graduate,Married,$80K - $120K,Blue,47,5,3,1,14612,10000-15000,1976,12636,1.768,1827,24,3,0.135,Exceptional
717912483,Existing Customer,43,35-45,M,4,Graduate,Unknown,$80K - $120K,Blue,27,5,2,0,27259,25000-30000,0,27259,0.731,1376,35,0.591,0,Exceptional
714454758,Existing Customer,57,>45,F,3,Graduate,Married,Less than $40K,Blue,47,4,2,3,6347,5000-10000,1594,4753,0.896,1771,37,0.762,0.251,Very Good
780466533,Existing Customer,54,>45,M,3,Doctorate,Married,$120K +,Blue,41,3,3,0,21592,20000-25000,1676,19916,1.097,1873,52,0.529,0.078,Exceptional
715735233,Existing Customer,51,>45,F,5,Post-Graduate,Married,Less than $40K,Blue,44,5,1,1,3449,<5000,1598,1851,0.971,1679,42,0.556,0.463,Good
720476733,Existing Customer,47,>45,F,3,High School,Married,Less than $40K,Blue,34,2,1,2,6028,5000-10000,799,5229,0.819,1002,22,0.571,0.133,Exceptional
715872333,Existing Customer,41,35-45,M,0,High School,Unknown,$120K +,Blue,36,3,2,3,18214,15000-20000,1998,16216,0.829,1344,21,1.1,0.11,Exceptional
712375758,Existing Customer,53,>45,M,3,Uneducated,Married,$80K - $120K,Blue,43,3,3,1,16393,15000-20000,1423,14970,1.642,1461,42,0.75,0.087,Exceptional
708868233,Attrited Customer,68,>45,M,0,High School,Married,Less than $40K,Blue,52,1,3,2,1438.3,<5000,900,538.3,0.743,760,21,0.615,0.626,Fair
718030083,Existing Customer,59,>45,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,7871,5000-10000,1687,6184,1.242,1428,22,1.444,0.214,Very Good
720707283,Existing Customer,48,>45,M,4,Unknown,Married,$80K - $120K,Blue,36,5,3,0,5288,5000-10000,866,4422,0.869,1777,42,0.75,0.164,Exceptional
771698658,Existing Customer,44,35-45,M,5,Graduate,Married,$60K - $80K,Blue,32,4,5,3,11376,10000-15000,2006,9370,0.619,1302,27,0.8,0.176,Exceptional
748326258,Existing Customer,48,>45,M,3,College,Married,$80K - $120K,Blue,41,4,5,3,12302,10000-15000,1632,10670,1.509,1483,41,0.519,0.133,Exceptional
770817783,Existing Customer,47,>45,M,4,Graduate,Married,$60K - $80K,Silver,33,3,2,1,34516,>30000,1679,32837,0.623,1060,27,0.5,0.049,Exceptional
779353083,Existing Customer,47,>45,M,2,Graduate,Married,$60K - $80K,Silver,32,4,2,2,34516,>30000,1468,33048,0.505,1330,32,0.684,0.043,Exceptional
711441333,Existing Customer,43,35-45,F,1,High School,Divorced,Less than $40K,Silver,35,3,2,2,10514,10000-15000,1580,8934,0.504,1229,27,0.8,0.15,Exceptional
719808558,Attrited Customer,55,>45,F,2,Graduate,Married,Less than $40K,Blue,43,2,4,3,1438.3,<5000,0,1438.3,0.707,886,27,0.421,0,Exceptional
711551958,Attrited Customer,59,>45,M,2,Post-Graduate,Married,$60K - $80K,Blue,46,3,3,3,1438.3,<5000,0,1438.3,0.688,844,24,0.5,0,Exceptional
809164083,Existing Customer,63,>45,M,1,Graduate,Married,$40K - $60K,Blue,56,2,1,2,2619,<5000,1779,840,1.259,1450,37,0.947,0.679,Fair
820596183,Existing Customer,58,>45,M,2,College,Married,$120K +,Blue,53,2,3,0,24407,20000-25000,2395,22012,1.071,2311,48,0.714,0.098,Exceptional
715999608,Existing Customer,53,>45,F,2,High School,Married,Less than $40K,Blue,36,4,1,2,2377,<5000,1649,728,0.93,1378,26,1.167,0.694,Fair
710565408,Existing Customer,59,>45,M,0,Unknown,Unknown,$80K - $120K,Silver,40,3,2,3,34516,>30000,1359,33157,1.327,1033,26,1.364,0.039,Exceptional
805543158,Existing Customer,52,>45,M,3,Graduate,Married,$120K +,Blue,47,5,3,3,11086,10000-15000,2207,8879,0.869,1523,40,1.105,0.199,Exceptional
709752183,Existing Customer,48,>45,M,3,High School,Single,$60K - $80K,Blue,36,4,2,2,11432,10000-15000,2517,8915,0.615,1374,37,0.762,0.22,Very Good
716479233,Existing Customer,43,35-45,M,4,High School,Married,$40K - $60K,Blue,36,5,3,2,13258,10000-15000,1721,11537,0.908,1080,21,1.333,0.13,Exceptional
713837058,Existing Customer,48,>45,M,2,College,Single,Less than $40K,Blue,36,3,2,3,2571,<5000,1955,616,0.531,1234,24,0.714,0.76,Fair
718876683,Existing Customer,43,35-45,F,4,Graduate,Single,Less than $40K,Blue,31,5,2,0,5781,5000-10000,1168,4613,0.638,1600,32,0.455,0.202,Very Good
770746908,Existing Customer,44,35-45,M,4,Unknown,Married,$60K - $80K,Blue,30,5,1,2,7872,5000-10000,2509,5363,0.971,1155,32,0.882,0.319,Very Good
794843883,Existing Customer,41,35-45,M,3,High School,Married,$80K - $120K,Blue,35,6,1,2,34516,>30000,1202,33314,0.603,1353,33,0.737,0.035,Exceptional
803043933,Existing Customer,44,35-45,F,3,Uneducated,Divorced,Less than $40K,Silver,38,4,1,3,11127,10000-15000,1835,9292,2.368,1546,25,1.273,0.165,Exceptional
758076408,Existing Customer,50,>45,M,2,Unknown,Single,$40K - $60K,Blue,43,2,1,3,1857,<5000,1603,254,0.579,1590,43,1.263,0.863,Poor
714606558,Existing Customer,60,>45,F,1,Uneducated,Married,Less than $40K,Blue,36,5,1,0,1913,<5000,1272,641,1.008,1448,22,1,0.665,Fair
778425408,Existing Customer,44,35-45,M,4,Graduate,Single,$80K - $120K,Blue,24,5,3,0,3839,<5000,2295,1544,0.569,1271,24,0.714,0.598,Good
714171108,Existing Customer,48,>45,F,3,Graduate,Divorced,$40K - $60K,Blue,39,6,2,3,2115,<5000,1141,974,0.616,1223,20,0.538,0.539,Good
719662458,Existing Customer,44,35-45,F,2,Graduate,Divorced,Less than $40K,Blue,27,5,2,2,1438.3,<5000,679,759.3,0.859,1117,29,1.071,0.472,Good
713137233,Existing Customer,41,35-45,M,2,High School,Single,$80K - $120K,Blue,28,4,3,0,27756,25000-30000,1789,25967,0.75,994,24,0.846,0.064,Exceptional
769425858,Existing Customer,45,35-45,M,3,College,Single,$60K - $80K,Blue,32,4,1,2,1438.3,<5000,0,1438.3,0.81,1468,26,0.625,0,Exceptional
711297483,Existing Customer,47,>45,F,2,Uneducated,Divorced,Less than $40K,Silver,34,6,4,2,13878,10000-15000,2222,11656,0.853,1658,38,0.357,0.16,Exceptional
788900883,Existing Customer,51,>45,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,3106,<5000,1304,1802,0.604,1368,38,0.407,0.42,Good
758348808,Existing Customer,51,>45,M,2,Graduate,Married,$120K +,Blue,44,4,3,3,34516,>30000,1666,32850,0.613,1218,18,0.8,0.048,Exceptional
772336458,Attrited Customer,60,>45,F,1,Uneducated,Married,$40K - $60K,Blue,50,4,4,3,1438.3,<5000,1025,413.3,0.838,702,12,0.714,0.713,Fair
708711483,Existing Customer,57,>45,M,2,Unknown,Married,$80K - $120K,Blue,46,2,3,0,18871,15000-20000,1740,17131,1.727,1516,21,2,0.092,Exceptional
717906783,Existing Customer,41,35-45,M,5,Graduate,Single,$120K +,Blue,29,5,2,2,5207,5000-10000,1748,3459,1.073,1310,26,1,0.336,Very Good
719437908,Existing Customer,44,35-45,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,36,6,2,2,17965,15000-20000,1644,16321,0.921,1767,50,0.923,0.092,Exceptional
769433508,Existing Customer,43,35-45,M,1,College,Single,$60K - $80K,Blue,37,6,3,3,2733,<5000,1819,914,0.767,933,25,0.923,0.666,Fair
790096533,Existing Customer,55,>45,M,2,College,Married,$60K - $80K,Blue,48,4,3,2,8863,5000-10000,1301,7562,1.207,1512,27,1.455,0.147,Exceptional
720997383,Attrited Customer,52,>45,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,3,1857,<5000,1833,24,0.723,829,17,0.7,0.987,Poor
787541883,Existing Customer,44,35-45,M,3,Graduate,Unknown,$80K - $120K,Blue,33,3,3,3,34516,>30000,0,34516,0.483,1120,27,0.35,0,Exceptional
709930758,Existing Customer,41,35-45,M,2,Uneducated,Married,$40K - $60K,Blue,30,5,3,3,11107,10000-15000,1222,9885,0.538,1506,33,0.941,0.11,Exceptional
789830058,Existing Customer,44,35-45,M,4,Unknown,Single,$80K - $120K,Blue,34,4,1,2,21573,20000-25000,1585,19988,0.621,1384,36,2.273,0.073,Exceptional
710299608,Attrited Customer,53,>45,F,2,Unknown,Married,Less than $40K,Blue,33,2,3,3,2859,<5000,2517,342,0.993,817,30,0.667,0.88,Poor
710741208,Existing Customer,39,35-45,M,2,High School,Single,$80K - $120K,Blue,36,4,2,2,5269,5000-10000,1475,3794,1.148,2094,25,0.667,0.28,Very Good
821797008,Attrited Customer,49,>45,M,5,College,Married,$40K - $60K,Blue,45,2,2,3,1438.3,<5000,0,1438.3,0.734,815,21,0.615,0,Exceptional
708874533,Attrited Customer,45,35-45,F,2,College,Married,Less than $40K,Blue,36,1,3,2,3387,<5000,0,3387,0.789,510,24,0.6,0,Exceptional
715341858,Existing Customer,54,>45,M,2,Graduate,Married,$80K - $120K,Blue,46,6,2,3,1982,<5000,1289,693,0.939,1377,49,0.69,0.65,Fair
793636308,Existing Customer,49,>45,M,3,Uneducated,Single,$80K - $120K,Blue,43,2,2,2,4645,<5000,1650,2995,0.912,1193,33,0.65,0.355,Very Good
713779908,Existing Customer,46,>45,F,3,Doctorate,Single,Unknown,Blue,36,6,3,2,2189,<5000,1666,523,0.343,1287,36,0.636,0.761,Fair
712125258,Attrited Customer,46,>45,M,4,High School,Married,$120K +,Blue,30,3,3,3,2442,<5000,0,2442,0.98,701,19,0.727,0,Exceptional
709703433,Existing Customer,47,>45,M,3,Graduate,Married,$60K - $80K,Blue,38,4,1,2,21304,20000-25000,1532,19772,1.018,1770,25,0.923,0.072,Exceptional
721022433,Existing Customer,44,35-45,M,2,Doctorate,Single,$60K - $80K,Blue,36,5,1,2,7577,5000-10000,2480,5097,0.435,1409,35,0.167,0.327,Very Good
710103558,Existing Customer,50,>45,M,3,Post-Graduate,Single,$120K +,Blue,31,4,1,2,3234,<5000,1486,1748,0.868,1354,28,0.647,0.459,Good
715952883,Existing Customer,73,>45,M,0,High School,Married,$40K - $60K,Blue,36,5,3,2,4469,<5000,1125,3344,1.363,1765,34,1.615,0.252,Very Good
719731458,Existing Customer,56,>45,M,3,Unknown,Unknown,$40K - $60K,Blue,46,6,3,4,2910,<5000,709,2201,0.538,1192,27,0.588,0.244,Very Good
772390908,Attrited Customer,59,>45,M,0,High School,Single,$40K - $60K,Blue,48,2,4,3,3616,<5000,1054,2562,0.616,687,17,0.545,0.291,Very Good
787348608,Existing Customer,70,>45,M,0,High School,Married,Less than $40K,Blue,56,3,2,3,3252,<5000,1495,1757,0.581,1227,15,0.875,0.46,Good
709485033,Existing Customer,55,>45,F,2,High School,Married,Less than $40K,Blue,36,4,3,3,2358,<5000,1152,1206,0.969,1737,26,1.6,0.489,Good
715432608,Existing Customer,43,35-45,M,4,Unknown,Single,$60K - $80K,Blue,36,4,1,0,22322,20000-25000,953,21369,0.769,1348,34,1.125,0.043,Exceptional
799471833,Existing Customer,45,35-45,M,1,Uneducated,Single,$120K +,Blue,39,4,2,2,3133,<5000,1510,1623,0.609,1435,38,0.462,0.482,Good
714187533,Existing Customer,45,35-45,F,2,Uneducated,Single,$40K - $60K,Blue,35,2,3,0,3540,<5000,849,2691,0.456,1321,28,0.75,0.24,Very Good
779656908,Existing Customer,40,35-45,M,1,Graduate,Married,$40K - $60K,Blue,23,6,3,2,6990,5000-10000,1378,5612,0.73,1479,29,0.611,0.197,Exceptional
788950158,Existing Customer,36,35-45,M,2,College,Unknown,$80K - $120K,Blue,22,2,2,3,34516,>30000,1652,32864,0.854,1283,39,1.294,0.048,Exceptional
778867533,Attrited Customer,59,>45,F,0,Post-Graduate,Married,$40K - $60K,Blue,40,1,4,1,1438.3,<5000,0,1438.3,1.038,689,23,0.353,0,Exceptional
710620383,Existing Customer,43,35-45,M,4,Unknown,Married,$60K - $80K,Blue,35,6,3,2,24396,20000-25000,1171,23225,0.655,965,17,1.125,0.048,Exceptional
778661358,Existing Customer,46,>45,F,1,Unknown,Married,Less than $40K,Blue,36,2,3,2,2474,<5000,2143,331,1.53,1541,40,1,0.866,Poor
789483333,Existing Customer,41,35-45,M,2,Uneducated,Married,$40K - $60K,Blue,32,5,1,3,5214,5000-10000,795,4419,0.707,1258,23,1.3,0.152,Exceptional
809855808,Existing Customer,51,>45,F,2,Graduate,Married,Less than $40K,Blue,46,5,2,2,5207,5000-10000,1650,3557,0.708,1339,20,0.538,0.317,Very Good
718464258,Existing Customer,51,>45,F,3,Unknown,Unknown,Less than $40K,Blue,25,2,2,2,9512,5000-10000,1082,8430,0.701,1007,22,1.444,0.114,Exceptional
708528483,Existing Customer,43,35-45,F,4,Graduate,Divorced,Unknown,Blue,23,6,3,2,3187,<5000,2430,757,0.617,1387,33,1.357,0.762,Fair
771809733,Attrited Customer,64,>45,F,0,High School,Married,$40K - $60K,Blue,53,1,3,3,3353,<5000,0,3353,1.021,960,18,0.385,0,Exceptional
719942883,Existing Customer,54,>45,M,5,Graduate,Married,$60K - $80K,Blue,38,3,3,3,2290,<5000,1434,856,0.923,1119,18,3.5,0.626,Fair
807226683,Existing Customer,48,>45,M,3,Unknown,Single,$40K - $60K,Blue,43,6,1,3,5279,5000-10000,1115,4164,0.549,1642,41,0.519,0.211,Very Good
717806133,Existing Customer,40,35-45,M,2,Uneducated,Divorced,$60K - $80K,Blue,29,5,3,0,23603,20000-25000,0,23603,0.795,1382,31,1.067,0,Exceptional
720615708,Existing Customer,57,>45,M,0,Uneducated,Married,$40K - $60K,Blue,45,6,2,2,2601,<5000,0,2601,0.814,1232,32,0.684,0,Exceptional
714511758,Existing Customer,45,35-45,M,4,Graduate,Single,$80K - $120K,Blue,40,4,3,0,6363,5000-10000,1029,5334,0.838,1542,16,1.286,0.162,Exceptional
715050408,Existing Customer,41,35-45,M,3,High School,Single,$80K - $120K,Blue,36,4,3,3,8029,5000-10000,1576,6453,0.826,1094,32,0.524,0.196,Exceptional
721132233,Existing Customer,42,35-45,F,4,Uneducated,Married,Less than $40K,Blue,31,2,2,2,2410,<5000,1769,641,0.759,1217,30,1.143,0.734,Fair
719211558,Attrited Customer,45,35-45,M,2,Graduate,Single,$60K - $80K,Blue,36,1,1,2,3401,<5000,0,3401,0.898,744,18,1,0,Exceptional
712069008,Existing Customer,42,35-45,F,4,Uneducated,Married,Less than $40K,Blue,23,4,2,0,2260,<5000,1007,1253,0.84,1614,33,0.737,0.446,Good
715996983,Existing Customer,47,>45,M,4,Uneducated,Divorced,$80K - $120K,Blue,30,5,2,2,17682,15000-20000,2481,15201,1.302,1747,31,1.214,0.14,Exceptional
773466258,Existing Customer,48,>45,F,4,High School,Married,$40K - $60K,Blue,42,3,1,3,4206,<5000,1100,3106,0.587,1144,22,1,0.262,Very Good
798983508,Existing Customer,43,35-45,M,1,Graduate,Single,$80K - $120K,Silver,37,4,3,2,34516,>30000,1440,33076,1.117,1575,34,2.4,0.042,Exceptional
719117433,Existing Customer,41,35-45,M,4,High School,Unknown,$80K - $120K,Blue,36,4,3,0,23018,20000-25000,2168,20850,0.859,1463,24,1.667,0.094,Exceptional
716451183,Existing Customer,54,>45,F,1,Uneducated,Married,$40K - $60K,Blue,44,5,2,3,5556,5000-10000,1711,3845,1.434,1706,21,1.625,0.308,Very Good
718621608,Attrited Customer,54,>45,F,2,High School,Married,Unknown,Blue,44,3,3,1,6094,5000-10000,0,6094,1.129,909,14,0.273,0,Exceptional
715085733,Existing Customer,61,>45,M,0,Graduate,Married,$40K - $60K,Blue,52,3,1,2,2939,<5000,1999,940,2.145,2434,33,1.538,0.68,Fair
788977833,Existing Customer,61,>45,M,0,Uneducated,Married,$80K - $120K,Blue,48,2,1,0,5362,5000-10000,1274,4088,1.015,1876,41,0.783,0.238,Very Good
720272958,Attrited Customer,48,>45,M,2,High School,Married,$120K +,Blue,36,3,3,3,27126,25000-30000,0,27126,0.953,1000,25,0.786,0,Exceptional
708421833,Existing Customer,45,35-45,F,4,Graduate,Single,Less than $40K,Blue,36,6,3,2,3342,<5000,2517,825,0.771,1139,30,0.765,0.753,Fair
709173108,Attrited Customer,54,>45,F,4,Graduate,Married,Unknown,Blue,40,6,2,2,2532,<5000,2221,311,0.491,799,21,0.235,0.877,Poor
709879458,Existing Customer,54,>45,F,3,Doctorate,Married,Unknown,Blue,46,2,2,3,1900,<5000,1376,524,0.89,1881,45,0.607,0.724,Fair
715120608,Existing Customer,44,35-45,M,3,Graduate,Single,$60K - $80K,Blue,37,2,3,2,14546,10000-15000,1703,12843,0.955,1273,27,0.588,0.117,Exceptional
770632758,Existing Customer,50,>45,F,4,Doctorate,Single,Unknown,Blue,36,2,3,2,2521,<5000,1608,913,0.587,1328,33,0.571,0.638,Fair
779078733,Existing Customer,55,>45,M,2,Doctorate,Married,$60K - $80K,Blue,36,3,4,3,16427,15000-20000,1682,14745,0.631,1579,36,1.118,0.102,Exceptional
771742533,Existing Customer,48,>45,M,2,Graduate,Unknown,$40K - $60K,Blue,36,5,1,2,13068,10000-15000,1718,11350,0.607,937,28,0.556,0.131,Exceptional
720250158,Existing Customer,45,35-45,M,2,College,Single,$60K - $80K,Blue,33,6,3,0,23218,20000-25000,1814,21404,1.178,1749,37,2.083,0.078,Exceptional
716458983,Existing Customer,60,>45,M,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3281,<5000,837,2444,1.859,1424,29,1.417,0.255,Very Good
713747733,Existing Customer,55,>45,M,2,High School,Married,$40K - $60K,Blue,47,5,3,2,3096,<5000,2217,879,0.799,2011,41,0.783,0.716,Fair
712270158,Existing Customer,62,>45,F,0,High School,Married,$40K - $60K,Blue,52,5,2,3,2052,<5000,1250,802,0.728,1208,31,0.632,0.609,Fair
789562383,Existing Customer,38,35-45,F,1,High School,Unknown,Less than $40K,Blue,30,2,3,0,1438.3,<5000,583,855.3,0.888,1259,24,1,0.405,Good
754897008,Existing Customer,46,>45,M,3,High School,Single,$40K - $60K,Blue,39,2,3,2,9432,5000-10000,1418,8014,0.612,1319,26,0.368,0.15,Exceptional
819700533,Existing Customer,50,>45,M,0,High School,Single,$120K +,Silver,45,5,2,3,14938,10000-15000,2303,12635,0.804,949,27,2,0.154,Exceptional
712890408,Existing Customer,45,35-45,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,2221,<5000,1343,878,0.869,1338,30,1.308,0.605,Fair
720248208,Existing Customer,47,>45,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,37,6,3,0,5731,5000-10000,1577,4154,0.657,1554,26,0.444,0.275,Very Good
779749908,Existing Customer,48,>45,M,4,College,Married,$60K - $80K,Gold,33,2,2,3,34516,>30000,2061,32455,0.722,1350,32,0.455,0.06,Exceptional
717401883,Existing Customer,35,35-45,M,3,Uneducated,Married,$60K - $80K,Blue,22,5,2,2,6985,5000-10000,1130,5855,0.963,1694,44,0.76,0.162,Exceptional
721509558,Existing Customer,51,>45,M,2,Graduate,Married,$120K +,Blue,42,3,3,0,24221,20000-25000,1707,22514,0.816,1678,40,0.538,0.07,Exceptional
710572458,Existing Customer,36,35-45,F,3,High School,Married,Unknown,Blue,24,4,1,1,15439,15000-20000,0,15439,0.742,2069,43,0.536,0,Exceptional
714576183,Existing Customer,47,>45,M,4,Graduate,Single,$80K - $120K,Blue,36,6,3,2,21637,20000-25000,2030,19607,0.776,1222,23,0.438,0.094,Exceptional
721425558,Existing Customer,52,>45,M,2,Graduate,Single,$120K +,Blue,37,2,3,2,14543,10000-15000,0,14543,0.788,1536,37,0.423,0,Exceptional
711109908,Existing Customer,43,35-45,F,4,Uneducated,Married,Less than $40K,Blue,36,2,1,1,9684,5000-10000,2475,7209,0.697,1400,31,2.1,0.256,Very Good
715203108,Existing Customer,63,>45,M,2,High School,Married,$40K - $60K,Blue,36,2,2,2,5007,5000-10000,930,4077,0.885,1050,28,1.154,0.186,Exceptional
710027508,Existing Customer,61,>45,M,0,Graduate,Married,$60K - $80K,Blue,54,3,2,0,1616,<5000,1047,569,0.984,1389,33,1.2,0.648,Fair
787464408,Existing Customer,53,>45,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,2,19116,15000-20000,0,19116,0.656,1184,29,0.611,0,Exceptional
